,0
4387,0.3
4388,0.6
4389,0.3
4390,1.2
4391,0.6
4392,0.3
4393,0.9
4394,0
4395,1.2
4396,0.6
4397,0.9
4398,0.3
4399,0.9
4400,0.9
4401,0.6
4402,0.6
4403,1.2
4404,0
4405,0
4406,1.2
4407,0
4408,0.3
4409,0.9
4410,0.3
4411,0.3
4412,0
4413,1.2
4414,0.3
4415,1.2
4416,0
4417,0.3
4418,0.6
4419,0
4420,0.6
4421,0
4422,0.3
4423,0.6
4424,0
4425,0
4426,0
4427,0.3
4428,0.9
4429,1.2
4430,0.6
4431,0.3
4432,0.6
4433,0.3
4434,0.6
4435,0.9
4436,0.6
4437,0.6
4438,0
4439,0.9
4440,0
4441,0.9
4442,0.6
4443,0.6
4444,0.9
4445,0.6
4446,0
4447,0.3
4448,0.3
4449,0.6
4450,0.9
4451,0.3
4452,0.3
4453,0.9
4454,0.3
4455,0
4456,0.3
4457,0.3
4458,0.9
4459,0.3
4460,0.3
4461,0
4462,0.6
4463,1.2
4464,0.6
4465,0.3
4466,0.9
4467,0.9
4468,0.6
4469,0.6
4470,0.6
4471,0.9
4472,1.2
4473,0.9
4474,0.3
4475,0
4476,0.9
4477,0.9
4478,0.3
4479,0.9
4480,0.3
4481,0.9
4482,0.6
4483,0
4484,0.6
4485,1.2
4486,0.6
4487,0.3
4488,0.6
4489,0
4490,0.9
4491,0.9
4492,0.3
4493,0.9
4494,0
4495,0.9
4496,0.3
4497,0.9
4498,0.6
4499,1.2
4500,0.3
4501,0
4502,0.3
4503,0.3
4504,0.6
4505,0.9
4506,0.9
4507,0.3
4508,0.9
4509,0.3
4510,0.9
4511,0.3
4512,0.9
4513,0.3
4514,0
4515,0
4516,0.6
4517,0
4518,0.9
4519,0.9
4520,0.3
4521,0.3
4522,0.6
4523,0
4524,0.3
4525,0.9
4526,0.3
4527,0.3
4528,0.6
4529,0.6
4530,0
4531,0.3
4532,0.6
4533,0.3
4534,0
4535,0.3
4536,0.3
4537,0.9
4538,0.9
4539,0.9
4540,0.9
4541,0.3
4542,0
4543,0.6
4544,0
4545,0.6
4546,0.3
4547,0.6
4548,0.6
4549,0.3
4550,0.9
4551,0.3
4552,0
4553,0.3
4554,0.9
4555,0.6
4556,0.6
4557,0
4558,0.3
4559,0.9
4560,0
4561,0.3
4562,0.3
4563,0.3
4564,0.9
4565,0.3
4566,0.6
4567,0.6
4568,0.9
4569,0
4570,0.6
4571,0.3
4572,0.3
4573,0.3
4574,1.2
4575,0.9
4576,0.9
4577,0
4578,0.6
4579,0.3
4580,0.3
4581,1.2
4582,0
4583,0.9
4584,0.6
4585,0.3
4586,0.3
4587,0.3
4588,0
4589,0.3
4590,0.3
4591,0.3
4592,0.9
4593,0.9
4594,0.9
4595,0.3
4596,0
4597,0.3
4598,0
4599,0.9
4600,0.3
4601,0.3
4602,0.9
4603,0.6
4604,0.6
4605,0
4606,0
4607,0.9
4608,0.9
4609,0.9
4610,0.9
4611,0.3
4612,0.9
4613,0
4614,0
4615,0.9
4616,0
4617,0.6
4618,0.9
4619,0
4620,0.3
4621,0
4622,0.6
4623,0.9
4624,0.9
4625,1.2
4626,1.2
4627,0.9
4628,0.6
4629,0
4630,0
4631,0.9
4632,1.2
4633,0.3
4634,0
4635,0
4636,0.3
4637,1.2
4638,0
4639,0.6
4640,0.3
4641,0.6
4642,1.2
4643,0
4644,0.9
4645,0.9
4646,0.9
4647,0.9
4648,0.6
4649,0.9
4650,0.6
4651,0.3
4652,0.3
4653,0.3
4654,0
4655,0.3
4656,0.3
4657,1.2
4658,0.9
4659,0.6
4660,0.6
4661,0.9
4662,0
4663,0.6
4664,0
4665,0.9
4666,0.3
4667,0.9
4668,0
4669,0.9
4670,0.3
4671,0.6
4672,0
4673,0.3
4674,0.6
4675,0.6
4676,0.3
4677,0.6
4678,0
4679,0.6
4680,0.9
4681,0
4682,0
4683,0.3
4684,0.9
4685,0.6
4686,0.9
4687,0.6
4688,0.6
4689,0
4690,0.3
4691,0.6
4692,0.6
4693,0.3
4694,0.9
4695,0.9
4696,0
4697,0.6
4698,0.6
4699,0.3
4700,0
4701,0.3
4702,0
4703,1.2
4704,0.9
4705,0.6
4706,0
4707,0
4708,0.9
4709,0.3
4710,0.9
4711,0.6
4712,1.2
4713,0.6
4714,0.3
4715,1.2
4716,0.6
4717,0.6
4718,0.6
4719,0
4720,0.6
4721,0.9
4722,0.6
4723,0
4724,0.6
4725,0.9
4726,0.3
4727,0.3
4728,0.6
4729,0.9
4730,0.6
4731,0.9
4732,0.6
4733,0.6
4734,0.3
4735,1.2
4736,0.3
4737,0
4738,0.6
4739,0
4740,0.6
4741,0.9
4742,0.6
4743,0
4744,0
4745,0
4746,0.3
4747,0.6
4748,0.6
4749,0.6
4750,0.3
4751,0.3
4752,0.9
4753,0.6
4754,0.6
4755,0.9
4756,0.9
4757,0.3
4758,0.3
4759,0.3
4760,0.9
4761,0.6
4762,0.6
4763,0.6
4764,0.3
4765,0.6
4766,0.9
4767,0.3
4768,0
4769,1.2
4770,0.3
4771,0.3
4772,0.6
4773,0
4774,0
4775,0.9
4776,0
4777,0.6
4778,0.9
4779,0.9
4780,0.9
4781,0.9
4782,0.6
4783,0.9
4784,0.9
4785,0
4786,0.3
4787,0.3
4788,0
4789,0.3
4790,0.6
4791,0.6
4792,0.3
4793,0.9
4794,0.3
4795,0.6
4796,0.3
4797,0.9
4798,0.6
4799,0.9
4800,0.6
4801,0.3
4802,0
4803,0
4804,1.2
4805,0.9
4806,0.6
4807,0.9
4808,0.3
4809,0.9
4810,0
4811,0
4812,0
4813,0.9
4814,0.3
4815,0.6
4816,0.6
4817,0.3
4818,0.9
4819,0.3
4820,0.3
4821,0.3
4822,0.9
4823,0
4824,0.3
4825,0.9
4826,1.2
4827,0.6
4828,0
4829,0.6
4830,0
4831,0.9
4832,0.3
4833,1.2
4834,0.3
4835,1.2
4836,0.6
4837,0.9
4838,0
4839,0.6
4840,0.6
4841,0
4842,0.3
4843,0.9
4844,0.9
4845,0.3
4846,0.6
4847,1.2
4848,0.3
4849,0
4850,0.6
4851,0.3
4852,0.3
4853,0.9
4854,0.3
4855,0.6
4856,0.3
4857,0.6
4858,0.6
4859,0.9
4860,0.3
4861,0.6
4862,0.6
4863,0.3
4864,0.3
4865,0.3
4866,0.3
4867,0.3
4868,0.6
4869,0.9
4870,0.3
4871,0.3
4872,0.9
4873,0.3
4874,0.3
4875,0.6
4876,0.9
4877,0.3
4878,0.3
4879,0
4880,1.2
4881,0.6
4882,0.3
4883,0.9
4884,0.9
4885,0.6
4886,0.9
4887,0
4888,0.6
4889,0.6
4890,0.9
4891,0.9
4892,0.9
4893,0.3
4894,0
4895,0.6
4896,0.3
4897,0.9
4898,0.6
4899,0.9
4900,0.9
4901,0.3
4902,0.6
4903,0.3
4904,0.3
4905,0
4906,0.3
4907,0.9
4908,0.9
4909,0.9
4910,0
4911,0.3
4912,0
4913,0.6
4914,0.6
4915,0
4916,0.6
4917,0
4918,0.3
4919,0.3
4920,0
4921,1.2
4922,1.2
4923,0
4924,0
4925,0
4926,0.6
4927,0.6
4928,0
4929,0.9
4930,0.3
4931,0.9
4932,0.3
4933,0.9
4934,1.2
4935,0
4936,0.6
4937,0.6
4938,0.3
4939,0.3
4940,0.9
4941,0
4942,0.9
4943,0.6
4944,0.3
4945,1.2
4946,0.9
4947,0.3
4948,0
4949,1.2
4950,0.6
4951,0.9
4952,0.3
4953,0.6
4954,0.9
4955,0
4956,0.6
4957,0.9
4958,0.3
4959,0.6
4960,0.6
4961,0.9
4962,0.3
4963,0.6
4964,0.6
4965,0
4966,0.9
4967,0.6
4968,0.6
4969,0.3
4970,0
4971,0.3
4972,0.3
4973,0.6
4974,0.6
4975,0.9
4976,0.3
4977,0.3
4978,0.6
4979,0.6
4980,0
4981,0.3
4982,0.3
4983,0.3
4984,0.6
4985,0.9
4986,1.2
4987,0.9
4988,0.3
4989,0.9
4990,0.3
4991,0.3
4992,0.9
4993,0.3
4994,0
4995,0.3
4996,0.3
4997,0.3
4998,0.6
4999,0.9
5000,0.6
5001,0.9
5002,0.9
5003,0.6
5004,0.6
5005,0
5006,0.9
5007,0
5008,1.2
5009,0.9
5010,0.6
5011,0.3
5012,0.6
5013,0
5014,0.6
5015,0.3
5016,0.3
5017,0.3
5018,0
5019,0
5020,0
5021,0.6
5022,0.3
5023,0.3
5024,0.6
5025,0.9
5026,0
5027,1.2
5028,0
5029,0.9
5030,1.2
5031,0.6
5032,0.9
5033,0.9
5034,0.9
5035,0.6
5036,1.2
5037,0.6
5038,0.9
5039,0
5040,0.6
5041,0
5042,0.9
5043,0.3
5044,0.3
5045,0.6
5046,0.6
5047,0.3
5048,0.6
5049,0.6
5050,0.9
5051,0
5052,0.6
5053,0
5054,1.2
5055,0.9
5056,0.6
5057,0.9
5058,0.3
5059,0
5060,0.9
5061,0.3
5062,0.3
5063,0.3
5064,0
5065,0.6
5066,0.9
5067,0.6
5068,0
5069,0.9
5070,0.6
5071,0.9
5072,0.6
5073,0.6
5074,0
5075,0.3
5076,1.2
5077,0.3
5078,0.6
5079,0.9
5080,0
5081,0
5082,0.3
5083,0.9
5084,0.9
5085,0.3
5086,0.9
5087,0.9
5088,0.9
5089,0.6
5090,0.3
5091,0
5092,0
5093,0.6
5094,0
5095,0
5096,0.3
5097,0.3
5098,0.6
5099,0
5100,0
5101,0.3
5102,0
5103,0
5104,0
5105,0
5106,0.3
5107,0.9
5108,0.6
5109,0.3
5110,0.3
5111,0.6
5112,0.9
5113,0.6
5114,1.2
5115,0.9
5116,0.6
5117,0.9
5118,0.6
5119,0.9
5120,0.3
5121,0.3
5122,0.6
5123,0.6
5124,0.6
5125,0
5126,0.9
5127,0.3
5128,0.9
5129,0.6
5130,0.6
5131,0
5132,0.9
5133,0.9
5134,0.3
5135,0.3
5136,0.6
5137,0.3
5138,0
5139,0.3
5140,0
5141,0
5142,0
5143,0.3
5144,0.3
5145,0.6
5146,0
5147,0.3
5148,0.6
5149,0
5150,0.9
5151,0.9
5152,0.6
5153,0
5154,0.3
5155,0.6
5156,1.2
5157,0.3
5158,0.6
5159,0.6
5160,0
5161,0.3
5162,0
5163,0.6
5164,0.6
5165,1.2
5166,1.2
5167,0.3
5168,0.3
5169,0.9
5170,0.9
5171,0.3
5172,0.6
5173,0.3
5174,0.3
5175,0.6
5176,0.9
5177,0.9
5178,0.3
5179,0.9
5180,0.9
5181,0.6
5182,0.6
5183,0
5184,0.9
5185,1.2
5186,0.6
5187,0
5188,0.9
5189,0.9
5190,0.6
5191,0.6
5192,0.6
5193,0.6
5194,0.6
5195,0
5196,0.3
5197,0.9
5198,0.9
5199,0.9
5200,0.3
5201,0.6
5202,0.6
5203,0.9
5204,0.3
5205,0.3
5206,0.9
5207,0.6
5208,0
5209,0.6
5210,0.3
5211,0.6
5212,0
5213,0
5214,0.6
5215,0.9
5216,0.6
5217,0.9
5218,1.2
5219,0
5220,0
5221,0.3
5222,0.9
5223,0.6
5224,0.6
5225,0.9
5226,1.2
5227,0.9
5228,0
5229,0.3
5230,1.2
5231,0.6
5232,1.2
5233,1.2
5234,0.3
5235,0.3
5236,0
5237,1.2
5238,0.3
5239,0.3
5240,0.9
5241,0.3
5242,0
5243,0
5244,0.9
5245,0.9
5246,0.3
5247,1.2
5248,0.3
5249,0.9
5250,0.3
5251,0.6
5252,0.6
5253,0
5254,0.9
5255,0.6
5256,0.9
5257,0
5258,0.3
5259,0
5260,0
5261,0.6
5262,0.6
5263,0
5264,0.6
5265,0.6
5266,0.3
5267,0.9
5268,0
5269,0.9
5270,0.3
5271,0
5272,0
5273,0
5274,0
5275,1.2
5276,0.9
5277,0.6
5278,0
5279,0.3
5280,1.2
5281,0.9
5282,0.3
5283,0.3
5284,0.6
5285,0.9
5286,0.6
5287,0.9
5288,1.2
5289,0
5290,0
5291,0.6
5292,0.6
5293,0.3
5294,0.6
5295,0.9
5296,0.9
5297,0
5298,0.3
5299,0.6
5300,0
5301,0.3
5302,0.6
5303,0
5304,0.6
5305,0.9
5306,0
5307,0.9
5308,0.9
5309,0.3
5310,0.3
5311,0
5312,0
5313,0.9
5314,0.9
5315,0.6
5316,0
5317,0.3
5318,0.6
5319,0.6
5320,0.3
5321,0.3
5322,0.3
5323,0.3
5324,0.6
5325,0.6
5326,0.6
5327,0.3
5328,0.6
5329,0
5330,0.9
5331,0.6
5332,0
5333,0.6
5334,0.3
5335,0.3
5336,0.9
5337,0.9
5338,0.6
5339,0.3
5340,1.2
5341,0.9
5342,0.6
5343,0.9
5344,0.9
5345,0.3
5346,0.3
5347,0
5348,0
5349,0.6
5350,0.6
5351,0.6
5352,0.6
5353,0.9
5354,0
5355,0.3
5356,0.3
5357,1.2
5358,0
5359,0.3
5360,0
5361,0.6
5362,0.3
5363,0.6
5364,0.6
5365,1.2
5366,0.6
5367,0.3
5368,0.6
5369,0.3
5370,0.3
5371,0
5372,0.9
5373,0.9
5374,0.6
5375,0
5376,0
5377,1.2
5378,0.3
5379,0.9
5380,0.9
5381,0.9
5382,0
5383,0
5384,0.3
5385,0
5386,0
5387,0.6
5388,0.3
5389,0.6
5390,0
5391,0.3
5392,0.3
5393,0.3
5394,1.2
5395,0
5396,0.6
5397,0.9
5398,1.2
5399,0.9
5400,0.3
5401,0.3
5402,0
5403,0.6
5404,0.3
5405,0.6
5406,0.6
5407,0.3
5408,0.6
5409,0.6
5410,0.6
5411,0.9
5412,1.2
5413,0.9
5414,0.3
5415,0.9
5416,0.3
5417,0.6
5418,0.6
5419,0.3
5420,0.3
5421,0.9
5422,0.9
5423,0.6
5424,0.3
5425,0.3
5426,0
5427,0.6
5428,0.9
5429,0.6
5430,0.6
5431,1.2
5432,0.9
5433,0.6
5434,0.9
5435,0.3
5436,0.6
5437,0.6
5438,0
5439,0.6
5440,0
5441,0.9
5442,0.6
5443,1.2
5444,0
5445,0.9
5446,0
5447,0.3
5448,0.3
5449,0.9
5450,0.3
5451,1.2
5452,0.3
5453,0.9
5454,0.9
5455,0.6
5456,0.6
5457,0
5458,0.6
5459,0.3
5460,0.9
5461,0.9
5462,0
5463,0.6
5464,0
5465,0.6
5466,0.3
5467,0.3
5468,0.3
5469,0.3
5470,0
5471,0.6
5472,0.6
5473,0.3
5474,0.3
5475,0.6
5476,0.6
5477,0
5478,0
5479,0.9
5480,0
5481,0.6
5482,0.9
5483,0
5484,0.9
5485,0.6
5486,0
5487,0.3
5488,0.9
5489,1.2
5490,0.9
5491,0.6
5492,0.6
5493,0.3
5494,0.6
5495,0
5496,0.3
5497,0.3
5498,0.9
5499,0.6
5500,0.3
5501,0
5502,0.3
5503,0.3
5504,0.6
5505,0.9
5506,1.2
5507,0.3
5508,0
5509,0.6
5510,0.6
5511,0.9
5512,0
5513,0.9
5514,0
5515,0.3
5516,0.3
5517,0.6
5518,0.6
5519,0.6
5520,0.6
5521,1.2
5522,0.9
5523,1.2
5524,0.9
5525,0.9
5526,0.9
5527,0.9
5528,0.6
5529,0.6
5530,0.6
5531,0.3
5532,0.6
5533,0
5534,0.3
5535,0
5536,0.3
5537,0.6
5538,0.9
5539,0
5540,0.6
5541,0.6
5542,0.3
5543,0.6
5544,0.6
5545,0
5546,0.3
5547,0.3
5548,0.9
5549,0.9
5550,0.3
5551,0
5552,0.6
5553,0.9
5554,0
5555,0
5556,1.2
5557,0.3
5558,0.3
5559,0.3
5560,0.9
5561,0
5562,0.3
5563,0.3
5564,0.3
5565,0.9
5566,0.3
5567,0.9
5568,0.6
5569,0.9
5570,0.3
5571,0
5572,0.9
5573,0.6
5574,0.6
5575,0.6
5576,0
5577,0.3
5578,0
5579,0.9
5580,0
5581,0.6
5582,0.6
5583,0
5584,0.6
5585,0.9
5586,0.6
5587,0.9
5588,1.2
5589,0.9
5590,0.3
5591,0
5592,0.6
5593,0.6
5594,0.6
5595,0.6
5596,0.9
5597,0.3
5598,0.9
5599,0
5600,0.6
5601,0.6
5602,0.9
5603,0
5604,0.3
5605,0.9
5606,0.9
5607,0.3
5608,0.3
5609,0.3
5610,0.3
5611,0.3
5612,0.3
5613,0.3
5614,0.3
5615,0.3
5616,0
5617,0.3
5618,0.3
5619,0.3
5620,0.6
5621,0.3
5622,0
5623,0.3
5624,0
5625,0.6
5626,1.2
5627,0.6
5628,0.6
5629,0.3
5630,1.2
5631,0.9
5632,0.9
5633,0
5634,0.3
5635,0.9
5636,0.6
5637,0.3
5638,0.6
5639,0.6
5640,0
5641,0.6
5642,0.9
5643,0
5644,0.3
5645,0.6
5646,0.3
5647,0.6
5648,0.6
5649,0.3
5650,0.6
5651,0.9
5652,1.2
5653,0
5654,0.3
5655,1.2
5656,0.6
5657,0.3
5658,0.3
5659,0
5660,0.9
5661,0
5662,0.3
5663,0.9
5664,0.3
5665,0.6
5666,0
5667,0.6
5668,0.3
5669,0.3
5670,0.6
5671,0.6
5672,0.6
5673,0.6
5674,0.9
5675,0.3
5676,0.6
5677,0
5678,0.9
5679,0.3
5680,0.3
5681,0.9
5682,0.6
5683,0.9
5684,0.9
5685,0
5686,0.3
5687,0
5688,0
5689,0.9
5690,0.3
5691,0
5692,0.3
5693,0
5694,0.9
5695,0.9
5696,0.9
5697,0.3
5698,0.6
5699,0
5700,0.9
5701,0.3
5702,0.9
5703,1.2
5704,0.9
5705,0.3
5706,0.9
5707,0
5708,1.2
5709,0.3
5710,0
5711,0.6
5712,0.3
5713,0.3
5714,0.9
5715,0.9
5716,0.3
5717,0.3
5718,0.6
5719,0.6
5720,0.6
5721,0.9
5722,0.3
5723,0.3
5724,0.3
5725,0.6
5726,0.9
5727,0.6
5728,0.9
5729,0
5730,0.3
5731,0
5732,0.6
5733,0.9
5734,0.6
5735,0.3
5736,0.9
5737,0.6
5738,0
5739,0.3
5740,1.2
5741,0.3
5742,0
5743,0.3
5744,0.3
5745,0
5746,1.2
5747,0.3
5748,0.6
5749,0.6
5750,0.9
5751,0.3
5752,0.3
5753,0.9
5754,0.6
5755,0
5756,0.6
5757,0.6
5758,0.3
5759,0.3
5760,0.9
5761,0.3
5762,0
5763,0.3
5764,0
5765,0.6
5766,1.2
5767,0.6
5768,0.3
5769,0.6
5770,0.9
5771,0.9
5772,0.6
5773,0.9
5774,0.9
5775,0.6
5776,0.6
5777,0
5778,0.6
5779,0.3
5780,0.6
5781,0.6
5782,0.6
5783,0
5784,0.6
5785,0.6
5786,1.2
5787,0.3
5788,0.9
5789,0.3
5790,1.2
5791,0.3
5792,0.6
5793,0
5794,0.6
5795,0.6
5796,0.9
5797,0.6
5798,0.6
5799,0.6
5800,0.3
5801,0.3
5802,1.2
5803,0
5804,0.6
5805,0.6
5806,0.9
5807,0.6
5808,0.6
5809,0.6
5810,0.3
5811,0.3
5812,0.9
5813,0.6
5814,0.3
5815,0.9
5816,0.3
5817,0.9
5818,0.6
5819,0.3
5820,0.9
5821,1.2
5822,0.9
5823,0
5824,0.6
5825,0.3
5826,0.9
5827,0
5828,0.6
5829,0.3
5830,0.3
5831,1.2
5832,0.6
5833,0.6
5834,0.9
5835,0.3
5836,0.9
5837,0
5838,0.6
5839,0.6
5840,0.9
5841,0.9
5842,0.9
5843,0.6
5844,0.9
5845,0.3
5846,1.2
5847,0.6
5848,0.3
5849,0.6
5850,0
5851,0.6
5852,0.9
5853,0.9
5854,0
5855,0.3
5856,1.2
5857,0.3
5858,0
5859,0.6
5860,0.3
5861,0.3
5862,0.6
5863,1.2
5864,0.3
5865,0.6
5866,0.3
5867,0.3
5868,0.6
5869,0.9
5870,0.3
5871,0
5872,0.6
5873,0.9
5874,0.6
5875,0.3
5876,0
5877,0.6
5878,0.6
5879,0.9
5880,0.6
5881,0.3
5882,0
5883,0.3
5884,0.9
5885,0.6
5886,0
5887,0.9
5888,0
5889,0
5890,0
5891,0.6
5892,0
5893,0
5894,0.9
5895,0.9
5896,0.9
5897,1.2
5898,0.3
5899,0.3
5900,0
5901,0
5902,0.3
5903,0.6
5904,0.9
5905,0.6
5906,0
5907,0.3
5908,0.3
5909,0.9
5910,0
5911,0.9
5912,0.9
5913,0
5914,0.3
5915,0.9
5916,0.3
5917,1.2
5918,0.6
5919,0.3
5920,0.9
5921,0.6
5922,0.3
5923,0.6
5924,0.6
5925,0.3
5926,0.9
5927,0.9
5928,0.6
5929,0.6
5930,0.6
5931,0.3
5932,0.3
5933,0.3
5934,0.9
5935,0.6
5936,0.9
5937,0.6
5938,0.9
5939,0.6
5940,1.2
5941,0.6
5942,0.3
5943,0.9
5944,1.2
5945,0
5946,0
5947,0.9
5948,0
5949,0.6
5950,0.9
5951,0.6
5952,0.9
5953,0.6
5954,0.6
5955,0.3
5956,0.9
5957,0.9
5958,0.3
5959,0.6
5960,0.3
5961,0.6
5962,0.9
5963,0.6
5964,0.3
5965,0.6
5966,0.6
5967,0.3
5968,0.9
5969,0.3
5970,0.9
5971,0.3
5972,0.6
5973,0
5974,0
5975,0.3
5976,0.6
5977,0.9
5978,0.9
5979,0.6
5980,0.9
5981,0.3
5982,0.9
5983,0
5984,0.9
5985,0.9
5986,0.3
5987,0
5988,0.3
5989,0.6
5990,0.6
5991,0.9
5992,0.3
5993,0
5994,0
5995,1.2
5996,0
5997,0.9
5998,0.6
5999,0.9
6000,0.6
6001,1.2
6002,0
6003,0.6
6004,0.3
6005,0.6
6006,0.3
6007,0.3
6008,0.6
6009,0.6
6010,0
6011,0
6012,0.3
6013,0.3
6014,0.6
6015,0
6016,0.3
6017,0.3
6018,0.3
6019,0.3
6020,0.6
6021,0.6
6022,0
6023,0.6
6024,0.9
6025,0.3
6026,0.6
6027,0.6
6028,0
6029,0
6030,0.6
6031,0.6
6032,0.9
6033,0.3
6034,0.9
6035,0.3
6036,0.3
6037,0.3
6038,0
6039,0.6
6040,0.6
6041,0.6
6042,0
6043,0.9
6044,0.3
6045,0.9
6046,0.9
6047,0.3
6048,0.9
6049,0
6050,0.9
6051,0.6
6052,0.6
6053,0.9
6054,0.3
6055,0.9
6056,0.9
6057,0.6
6058,0
6059,0.3
6060,0.6
6061,0.6
6062,0.3
6063,0.9
6064,0.9
6065,0.9
6066,0.3
6067,0.9
6068,0
6069,0.6
6070,0.3
6071,0.6
6072,0.3
6073,0.3
6074,0.9
6075,0.6
6076,0.9
6077,0
6078,0.3
6079,0.3
6080,0
6081,0.3
6082,0.9
6083,0
6084,0.6
6085,0.3
6086,0.9
6087,0
6088,0.9
6089,0.6
6090,0.9
6091,0.6
6092,0.9
6093,0.6
6094,0.9
6095,0.3
6096,0
6097,0.6
6098,0.3
6099,0.3
6100,0.9
6101,0.3
6102,0
6103,0.3
6104,0.6
6105,1.2
6106,0
6107,0.6
6108,0.3
6109,0.9
6110,0.6
6111,0.9
6112,0
6113,0.3
6114,0.3
6115,0
6116,0.6
6117,0.6
6118,0
6119,1.2
6120,0.3
6121,0.3
6122,0.3
6123,0.3
6124,0.3
6125,0.6
6126,0.3
6127,0.9
6128,0
6129,0.9
6130,0
6131,0.3
6132,0.9
6133,0.9
6134,0.9
6135,0.9
6136,0.3
6137,0
6138,0.6
6139,0.3
6140,1.2
6141,0.6
6142,0.6
6143,0.6
6144,0.9
6145,0
6146,0.3
6147,0.9
6148,0.9
6149,0
6150,0
6151,1.2
6152,0.6
6153,0.9
6154,0.6
6155,0.6
6156,1.2
6157,0.6
6158,0.9
6159,0
6160,0.9
6161,1.2
6162,0
6163,0.3
6164,0.6
6165,0.9
6166,0
6167,1.2
6168,0
6169,0.3
6170,0.3
6171,0.9
6172,0
6173,0.9
6174,0.3
6175,0
6176,0.3
6177,0.6
6178,0.3
6179,0
6180,0
6181,0.9
6182,0.9
6183,0.6
6184,0.3
6185,0.9
6186,1.2
6187,0.3
6188,0.9
6189,0.6
6190,0.9
6191,0.6
6192,0.9
6193,0
6194,0.6
6195,0.6
6196,0.3
6197,0.6
6198,0.6
6199,0
6200,0.3
6201,0
6202,0.3
6203,0.9
6204,0.6
6205,0
6206,0.3
6207,0.6
6208,0
6209,0.9
6210,0.9
6211,0.9
6212,0
6213,0.3
6214,0.6
6215,0.6
6216,0.6
6217,0.9
6218,0.6
6219,0.9
6220,0.3
6221,0.6
6222,0.9
6223,0.6
6224,0.6
6225,0
6226,0.3
6227,0
6228,0.6
6229,0
6230,0.9
6231,0.6
6232,0
6233,0.3
6234,0.9
6235,0.3
6236,0
6237,0.3
6238,0.6
6239,0.6
6240,0.3
6241,0.6
6242,0.6
6243,0.9
6244,0.6
6245,0.6
6246,0
6247,0.3
6248,0.3
6249,0.6
6250,0.6
6251,0.3
6252,0.3
6253,0
6254,0
6255,0.6
6256,0.9
6257,0.3
6258,1.2
6259,0.9
6260,0.6
6261,0.3
6262,0
6263,0.3
6264,0
6265,0.6
6266,0.3
6267,0.9
6268,0.6
6269,0.9
6270,0.9
6271,0.3
6272,0.3
6273,0.6
6274,0.9
6275,0.6
6276,0.9
6277,0.6
6278,0.9
6279,0.9
6280,0.6
6281,1.2
6282,0.3
6283,0.3
6284,0.9
6285,0
6286,0.3
6287,0.6
6288,0
6289,0.3
6290,0
6291,0
6292,0
6293,0.3
6294,0.9
6295,0
6296,0
6297,0.6
6298,1.2
6299,0.6
6300,0.9
6301,0.6
6302,0
6303,0
6304,0
6305,0
6306,0.3
6307,0
6308,0.9
6309,0.3
6310,0.3
6311,0.3
6312,0
6313,0.6
6314,0.3
6315,0
6316,0.3
6317,0.9
6318,0.9
6319,0
6320,0.3
6321,0
6322,0
6323,0.3
6324,0.3
6325,0.3
6326,0.9
6327,0.9
6328,0
6329,0.3
6330,0.9
6331,0.6
6332,0.9
6333,0.3
6334,0.9
6335,0.3
6336,0.9
6337,0.9
6338,0.6
6339,0.3
6340,0
6341,0.3
6342,0.3
6343,1.2
6344,0.6
6345,0.6
6346,0.6
6347,0.3
6348,0.6
6349,0.9
6350,0.3
6351,0.9
6352,0
6353,0
6354,0.3
6355,0.3
6356,0
6357,0.9
6358,0
6359,0
6360,0.9
6361,0.3
6362,0.6
6363,0.6
6364,0.6
6365,0.3
6366,0.6
6367,0.6
6368,0
6369,0.6
6370,0
6371,0
6372,0.6
6373,0.6
6374,0.9
6375,0.9
6376,0.6
6377,0
6378,0.9
6379,0.6
6380,0.3
6381,0
6382,0.3
6383,0.9
6384,0
6385,0.3
6386,0.6
6387,0.3
6388,0
6389,0.3
6390,0.3
6391,0.6
6392,0
6393,0.3
6394,0.3
6395,1.2
6396,1.2
6397,0
6398,0.6
6399,0
6400,0.6
6401,0
6402,0.6
6403,0.9
6404,0.6
6405,0
6406,0
6407,0.3
6408,0.3
6409,1.2
6410,0
6411,0
6412,0.9
6413,0.3
6414,0
6415,0.3
6416,0
6417,0.6
6418,0.9
6419,0
6420,0.9
6421,0.9
6422,0.9
6423,0
6424,1.2
6425,0
6426,0.6
6427,0.6
6428,0
6429,0.3
6430,0.6
6431,0.9
6432,0
6433,1.2
6434,1.2
6435,0
6436,0.3
6437,0.6
6438,0.6
6439,0.3
6440,0.6
6441,0.3
6442,0.9
6443,0.3
6444,0
6445,0.9
6446,0.3
6447,0.3
6448,0.9
6449,0
6450,0.9
6451,0.6
6452,0.3
6453,0.3
6454,0.6
6455,0.9
6456,1.2
6457,1.2
6458,0.6
6459,1.2
6460,0.9
6461,0.6
6462,0.6
6463,0.6
6464,0.6
6465,1.2
6466,0.3
6467,0.6
6468,0
6469,0
6470,0.6
6471,0
6472,0.6
6473,0.6
6474,0.3
6475,0.3
6476,0
6477,0.3
6478,0.6
6479,0
6480,0.3
6481,0
6482,0.9
6483,0.6
6484,0.3
6485,0
6486,0.3
6487,1.2
6488,0.9
6489,0.9
6490,0.9
6491,0.9
6492,0.3
6493,0.3
6494,0.9
6495,0.3
6496,0.9
6497,0.9
6498,0.3
6499,0.6
6500,0
